"德国大陆集团","continental","9"
"美国国际集团","american international group","9"
"东京海上日动火灾保险公司","tokio marine holdings","9"
"centene公司","centene","9"
"德国联邦铁路公司","deutsche bahn","9"
"思科公司","cisco systems","9"
"招商银行股份有限公司","china merchants bank,cihky,china merchants bank co.,ltd","9"
"莱茵集团","rwe","9"
"hca 医疗保健公司","hca holdings","9"
"印度国家银行","state bank of india","9"
"energy transfer equity公司","energy transfer equity","9"
"蒂森克虏伯","thyssenkrupp","9"
"起亚汽车","kia motors","9"
"中国太平洋保险（集团）股份有限公司","china pacific insurance （group）,chpxy,china pacific insurance （group） co.,ltd","9"
"ms&ad保险集团控股有限公司","ms&ad insurance group holdings","9"
"中国铝业集团有限公司","almmf,aluminum corp. of china,ltd,aluminum corp. of china","9"
"德意志银行","deutsche bank","9"
"克丽丝汀迪奥商业（上海）有限公司","christian dior","9"
"西班牙对外银行","banco bilbao vizcaya argentaria","9"
"orange公司","orange","9"
"万喜集团","vinci","9"
"上海浦东发展银行股份有限公司","shanghai pudong development bank","9"
"伍尔沃斯集团","woolworths","9"
"电装公司","denso","9"
"恒大地产集团有限公司","china evergrande group","9"
"圣戈班集团","saint-gobain","9"
"印度塔塔汽车公司","tata motors","9"
"邦吉公司","bunge","9"
"山东能源集团有限公司","shandong energy group","9"
"恒力集团有限公司","hengli group","9"
"日本kddi电信公司","kddi","9"
"兴业银行股份有限公司","industrial bank","9"
"卡特彼勒","caterpillar","9"
"河钢集团有限公司","hbis group","9"
"联想集团有限公司","lenovo group","9"
"宏利金融","manulife financial","9"
"中国兵器装备集团有限公司","china south industries group","9"
"中国建材集团有限公司","china national building material group","9"
"韩华集团","hanwha","9"
"中国船舶重工集团有限公司","china shipbuilding industry","9"
"三井物产株式会社","mitsui","9"
"美国全国保险公司","nationwide","9"
"丰益国际","wilmar international","9"
"摩根士丹利","morgan stanley","9"
"住友商事","sumitomo","9"
"中国民生银行股份有限公司","china minsheng banking,cmaky,china minsheng banking corp.,ltd","9"
"绿地控股集团股份有限公司","greenland holding group","9"
"印尼国家石油公司","pertamina","9"
"意昂集团","e.on","9"
"美国利宝互助保险集团","liberty mutual insurance group","9"
"中国机械工业集团有限公司","sinomach","9"
"瑞士再保险股份有限公司","swiss re","9"
"美国纽约人寿保险公司","new york life insurance","9"
"高盛","goldman sachs group","9"
"美国航空集团","american airlines group","9"
"百思买","best buy","9"
"雷普索尔公司","repsol","9"
"信诺","cigna","9"
"特许通讯公司","charter communications","9"
"南苏格兰电力","sse","9"
"达美航空","delta air lines","9"
"浙江吉利控股集团有限公司","zhejiang geely holding group","9"
"采埃孚","zf friedrichshafen","9"
"麦德龙","metro","9"
"物产中大集团股份有限公司","wuchan zhongda group","9"
"赛诺菲","sanofi","9"
"布鲁克菲尔德资产管理公司","brookfield asset management","9"
"中国联合网络通信股份有限公司","china united network communications","9"
"facebook公司","facebook","9"
"霍尼韦尔国际公司","honeywell international","9"
"默沙东","merck","9"
"汉莎集团","lufthansa group","9"
"力拓集团","rio tinto group","9"
"三菱电机股份有限公司","mitsubishi electric","9"
"招商局集团有限公司","china merchants group","9"
"沙特基础工业公司","sabic","9"
"加拿大鲍尔集团","power corp. of canada","9"
"怡和集团","jardine matheson","9"
"西班牙acs集团","acs","9"
"和硕","pegatron","9"
"沃尔沃集团","volvo","9"
"麦格纳国际","magna international","9"
"陕西延长石油（集团）有限责任公司","shaanxi yanchang petroleum （group","9"
"中国华能集团有限公司","china huaneng group","9"
"英国葛兰素史克公司","glaxosmithkline","9"
"talanx公司","talanx","9"
"加拿大皇家银行","royal bank of canada","9"
"好事达","allstate","9"
"陕西煤业化工集团有限责任公司","shaanxi coal & chemical industry","9"
"美国友邦保险有限公司","aia group","9"
"必和必拓","bhp billiton","9"
"泰森食品","tyson foods","9"
"费森尤斯集团","fresenius","9"
"alimentation couche-tard公司","alimentation couche-tard","9"
"阿里巴巴集团","","9"
"美国联合大陆控股有限公司","united continental holdings","9"
"甲骨文公司","oracle","9"
"森宝利","j. sainsbury","9"
"意大利邮政集团","poste italiane","9"
"马士基集团","maersk group","9"
"瑞银集团","ubs group","9"
"法国布伊格集团","bouygues","9"
"乔治威斯顿公司","george weston","9"
"日本明治安田生命保险公司","meiji yasuda life insurance","9"
"德国艾德卡公司","edeka zentrale","9"
"日本三菱重工业股份有限公司","mitsubishi heavy industries","9"
"中国保利集团有限公司","china poly group","9"
"富士通","fujitsu","9"
"巴拉特石油公司","bharat petroleum","9"
"tech data公司","tech data","9"
"埃森哲","accenture","9"
"佳能","canon","9"
"英国森特理克集团","centrica","9"
"美国教师退休基金会","tiaa","9"
"法国国家铁路公司","SNCF MOBILITÉS","9"
"tjx公司","tjx","9"
"中国光大集团股份公司","china everbright group","9"
"美的集团股份有限公司","midea group","9"
"意大利联合圣保罗银行","intesa sanpaolo","9"
"巴西淡水河谷公司","vale","9"
"东芝","toshiba","9"
"美国运通公司","american express","9"
"可口可乐公司","coca-cola","9"
