"中国研究－经济","70317","7"
"保险实务贸易经济","70318","7"
"保险","70319","7"
"财务学","70320","7"
"财务管理","70321","7"
"财务会计教育","70322","7"
"电子商务","70324","7"
"房地产经营与估计","70325","7"
"国民经济管理","70326","7"
"国际贸易实务","70327","7"
"国际事务","70329","7"
"国际事务与国际关系","70330","7"
"国际商务","70331","7"
"国际文化贸易","70332","7"
"国际文化交流","70333","7"
"海洋经济学","70335","7"
"会计学","70336","7"
"会计电算化","70337","7"
"金融管理与实务","70340","7"
"金融工程","70341","7"
"经济学基地班","70345","7"
"经济学1","70346","7"
"资讯系统学","70349","7"
"历史学","80000","7"
"历史学基地班","80104","7"
"历史建筑保护工程","80105","7"
"世界历史","80106","7"
"文物与博物馆学","80107","7"
"文物保护技术","80108","7"
"中国文化","80109","7"
"中国研究－历史","80110","7"
"中国革命史与中国共产党史","80111","7"
"博物馆学","80112","7"
"考古学","80114","7"
"中国史","80115","7"
"世界史","80116","7"
"农学","90000","7"
"畜牧学类","90100","7"
"动物遗传育种与繁殖","90101","7"
"动物营养与饲料科学","90102","7"
"草业科学","90103","7"
"特种经济动物饲养","90104","7"
"水产养殖学","90201","7"
"水族科学与技术","90202","7"
"渔业综合技术","90203","7"
"光学工程类","10100","7"
"光学工程","10101","7"
"地质资源与地质工程类","10200","7"
"矿产普查与勘探","10201","7"
"地球探测与信息技术","10202","7"
"地质工程","10203","7"
"雷达工程","10301","7"
"信息对抗技术","10302","7"
"武器系统与发射工程","10304","7"
"武器系统与工程","10305","7"
"探测指导与控制技术","10306","7"
"特种能源工程与烟火技术","10307","7"
"兵器工程","10308","7"
"弹药工程","10309","7"
"弹药工程与爆炸技术","10310","7"
"导弹工程","10311","7"
"地面武器机动工程","10312","7"
"地雷爆破与破障工程","10313","7"
"核生化消防","10314","7"
"核技术","10315","7"
"集成电路设计","10316","7"
"装备保障指挥","10317","7"
"武器系统与运用工程","10318","7"
"兵器发射理论与技术","10319","7"
"火炮、自动武器与弹药工程","10320","7"
"军事化学与烟火技术","10321","7"
"船艇指挥","10401","7"
"船舶与海洋工程","10402","7"
"船舶工程技术","10403","7"
"导航工程","10408","7"
"港口航道与海岸工程","10409","7"
"舰船动力工程","10410","7"
"建筑工程技术","10411","7"
"船舶与海洋结构物设计制造","10412","7"
"轮机工程","10413","7"
"水声工程","10414","7"
"林学","10501","7"
"林产化工","10502","7"
"森林工程","10504","7"
"消防指挥","10506","7"
"园林工程技术","10508","7"
"木材科学与技术","10510","7"
"林产化学加工工程","10511","7"
"控制科学与工程类","10600","7"
"控制理论与控制工程","10601","7"
"检测技术与自动化装置","10602","7"
"系统工程","10603","7"
"模式识别与智能系统","10604","7"
"导航、制导与控制","10605","7"
"数控技术","10701","7"
"数控技术及应用","10702","7"
"探测制导与控制技术","10703","7"
