"adm公司","adm","9"
"联合利华集团","联合利华","9"
"安泰保险","美国安泰保险","9"
"联邦快递","联邦快递","9"
"欧尚集团","欧尚","9"
"艾伯森公司","艾伯森","9"
"沃达丰集团","沃达丰","9"
"联合技术公司","联合技术","9"
"保德信金融集团","保德信金融","9"
"中国航空工业集团有限公司","航空工业","9"
"中国宝武钢铁集团有限公司","宝钢","9"
"泰国国家石油有限公司","泰国国家石油","9"
"西班牙电话公司","西班牙电话","9"
"丰田通商公司","丰田通商","9"
"巴西布拉德斯科银行","巴西布拉德斯科银行","9"
"中国化工集团有限公司","中国化工","9"
"交通银行股份有限公司","交通银行","9"
"瑞士罗氏公司","瑞士罗氏","9"
"百威英博","百威英博","9"
"荷兰国际集团","荷兰国际","9"
"英国法通保险公司","英国法通保险","9"
"路易达孚集团","路易达孚","9"
"西斯科公司","西斯科","9"
"巴西银行","巴西银行","9"
"华特迪士尼公司","迪士尼","9"
"三菱日联金融集团","三菱日联金融","9"
"lg电子","lg电子","9"
"seven & i 控股公司","seven & i","9"
"美洲电信","美洲电信","9"
"京东集团","京东","9"
"中国电力建设集团有限公司","中国电建","9"
"哈门那公司","哈门那","9"
"韩国浦项制铁公司","韩国浦项制铁","9"
"山东魏桥创业集团有限公司","山东魏桥创业","9"
"东京电力公司","东京电力","9"
"辉瑞制药有限公司","辉瑞制药","9"
"韩国电力公司","韩国电力","9"
"英国劳埃德银行集团","劳埃德银行","9"
"惠普公司","惠普","9"
"马来西亚国家石油公司","马来西亚国家石油","9"
"日本三井住友金融集团","日本三井住友金融","9"
"拜耳集团","拜耳","9"
"中国医药集团有限公司","中国医药集团","9"
"西农","西农","9"
"finatis公司","","9"
"印度石油天然气公司","印度石油天然气","9"
"新日铁住金","新日铁住金","9"
"巴西jbs公司","巴西jbs","9"
"洛克希德－马丁","洛克希德－马丁","9"
"法国国家人寿保险公司","法国国家人寿保险","9"
"广州汽车工业集团有限公司","广州汽车工业","9"
"诺华公司","诺华","9"
"日本伊藤忠商事株式会社","日本伊藤忠商事株式会社","9"
"俄罗斯联邦储蓄银行","俄罗斯联邦储蓄银行","9"
"德国大陆集团","德国大陆","9"
"美国国际集团","美国国际","9"
"东京海上日动火灾保险公司","东京海上日动","9"
"centene公司","","9"
"德国联邦铁路公司","德国联邦铁路","9"
"思科公司","思科","9"
"招商银行股份有限公司","招商银行","9"
"莱茵集团","莱茵","9"
"hca 医疗保健公司","hca","9"
"印度国家银行","印度国家银行","9"
"energy transfer equity公司","","9"
"蒂森克虏伯","蒂森克虏伯","9"
"起亚汽车","现代汽车中国","9"
"中国太平洋保险（集团）股份有限公司","中国太保,太平洋保险","9"
"ms&ad保险集团控股有限公司","ms&ad保险","9"
"中国铝业集团有限公司","中国铝业,中铝公司","9"
"德意志银行","德意志银行","9"
"克丽丝汀迪奥商业（上海）有限公司","迪奥","9"
"西班牙对外银行","西班牙对外银行","9"
"orange公司","","9"
"万喜集团","万喜","9"
"上海浦东发展银行股份有限公司","浦发银行","9"
"伍尔沃斯集团","澳大利亚伍尔沃斯","9"
"电装公司","电装","9"
"恒大地产集团有限公司","中国恒大,恒大集团","9"
"圣戈班集团","圣戈班","9"
"印度塔塔汽车公司","塔塔汽车","9"
"邦吉公司","邦吉","9"
"山东能源集团有限公司","山东能源","9"
